planned_shift_id,hospital_id,unit_id,shift_date,shift_type,role,service_id,rule_id,planned_headcount,baseline_min_staff,demand_patient_count,occupied_bed_demand,physical_bed_capacity,occupancy_rate_proxy,avg_arrival_acuity,queue_triggered_flag
PS_20260117_AM_U_ED_ed_nurse,CL_HGGB_001,U_ED,2026-01-17,AM,ed_nurse,S_ED_OBS,R_ED_NURSE_AM,60,4,230.0,22.0,20.0,1.1,1.0630434782608695,1
PS_20260117_AM_U_ED_ed_physician,CL_HGGB_001,U_ED,2026-01-17,AM,ed_physician,S_ED_MD,R_ED_MD_AM,31,3,230.0,22.0,20.0,1.1,1.0630434782608695,1
PS_20260117_AM_U_ED_triage_nurse,CL_HGGB_001,U_ED,2026-01-17,AM,triage_nurse,S_TRIAGE,R_ED_TRIAGE_AM,4,2,230.0,22.0,20.0,1.1,1.0630434782608695,1
PS_20260117_AM_U_ICU_icu_nurse,CL_HGGB_001,U_ICU,2026-01-17,AM,icu_nurse,S_ICU_CARE,R_ICU_NURSE_AM,4,4,0.0,7.0,15.0,0.4666666666666667,0.0,0
PS_20260117_AM_U_ICU_icu_physician,CL_HGGB_001,U_ICU,2026-01-17,AM,icu_physician,S_ICU_ADMIT,R_ICU_MD_AM,1,1,0.0,7.0,15.0,0.4666666666666667,0.0,0
PS_20260117_AM_U_MED_hospitalist,CL_HGGB_001,U_MED,2026-01-17,AM,hospitalist,,R_MED_MD_AM,3,2,6.0,24.0,80.0,0.3,3.0,0
PS_20260117_AM_U_MED_ward_nurse,CL_HGGB_001,U_MED,2026-01-17,AM,ward_nurse,,R_MED_NURSE_AM,7,6,6.0,24.0,80.0,0.3,3.0,0
PS_20260117_AM_U_SURG_surgical_nurse,CL_HGGB_001,U_SURG,2026-01-17,AM,surgical_nurse,,R_SURG_NURSE_AM,5,5,0.0,11.0,60.0,0.18333333333333332,0.0,0
PS_20260117_NIGHT_U_ED_bed_manager,CL_HGGB_001,U_ED,2026-01-17,NIGHT,bed_manager,S_BED_MGMT,R_ED_BED_MGR_NIGHT,1,1,195.0,17.0,20.0,0.85,1.0923076923076922,1
PS_20260117_NIGHT_U_ED_ed_nurse,CL_HGGB_001,U_ED,2026-01-17,NIGHT,ed_nurse,S_ED_OBS,R_ED_NURSE_NIGHT,41,3,195.0,17.0,20.0,0.85,1.0923076923076922,1
PS_20260117_NIGHT_U_ED_ed_physician,CL_HGGB_001,U_ED,2026-01-17,NIGHT,ed_physician,S_ED_MD,R_ED_MD_NIGHT,22,2,195.0,17.0,20.0,0.85,1.0923076923076922,1
PS_20260117_NIGHT_U_ED_triage_nurse,CL_HGGB_001,U_ED,2026-01-17,NIGHT,triage_nurse,S_TRIAGE,R_ED_TRIAGE_NIGHT,3,1,195.0,17.0,20.0,0.85,1.0923076923076922,1
PS_20260117_NIGHT_U_ICU_icu_nurse,CL_HGGB_001,U_ICU,2026-01-17,NIGHT,icu_nurse,S_ICU_CARE,R_ICU_NURSE_NIGHT,6,4,1.0,7.0,15.0,0.4666666666666667,5.0,0
PS_20260117_NIGHT_U_ICU_icu_physician,CL_HGGB_001,U_ICU,2026-01-17,NIGHT,icu_physician,S_ICU_ADMIT,R_ICU_MD_NIGHT,2,1,1.0,7.0,15.0,0.4666666666666667,5.0,0
PS_20260117_NIGHT_U_MED_ward_nurse,CL_HGGB_001,U_MED,2026-01-17,NIGHT,ward_nurse,,R_MED_NURSE_NIGHT,4,4,0.0,25.0,80.0,0.3125,0.0,0
PS_20260117_NIGHT_U_SURG_surgical_nurse,CL_HGGB_001,U_SURG,2026-01-17,NIGHT,surgical_nurse,,R_SURG_NURSE_NIGHT,4,3,2.0,9.0,60.0,0.15,3.0,0
PS_20260117_PM_U_ED_bed_manager,CL_HGGB_001,U_ED,2026-01-17,PM,bed_manager,S_BED_MGMT,R_ED_BED_MGR_PM,2,1,215.0,17.0,20.0,0.85,1.0883720930232559,1
PS_20260117_PM_U_ED_ed_nurse,CL_HGGB_001,U_ED,2026-01-17,PM,ed_nurse,S_ED_OBS,R_ED_NURSE_PM,56,5,215.0,17.0,20.0,0.85,1.0883720930232559,1
PS_20260117_PM_U_ED_ed_physician,CL_HGGB_001,U_ED,2026-01-17,PM,ed_physician,S_ED_MD,R_ED_MD_PM,29,4,215.0,17.0,20.0,0.85,1.0883720930232559,1
PS_20260117_PM_U_ED_triage_nurse,CL_HGGB_001,U_ED,2026-01-17,PM,triage_nurse,S_TRIAGE,R_ED_TRIAGE_PM,4,2,215.0,17.0,20.0,0.85,1.0883720930232559,1
PS_20260117_PM_U_ICU_icu_nurse,CL_HGGB_001,U_ICU,2026-01-17,PM,icu_nurse,S_ICU_CARE,R_ICU_NURSE_PM,4,4,0.0,7.0,15.0,0.4666666666666667,0.0,0
PS_20260117_PM_U_ICU_icu_physician,CL_HGGB_001,U_ICU,2026-01-17,PM,icu_physician,S_ICU_ADMIT,R_ICU_MD_PM,1,1,0.0,7.0,15.0,0.4666666666666667,0.0,0
PS_20260117_PM_U_MED_ward_nurse,CL_HGGB_001,U_MED,2026-01-17,PM,ward_nurse,,R_MED_NURSE_PM,6,5,3.0,28.0,80.0,0.35,3.0,0
PS_20260117_PM_U_SURG_surgical_nurse,CL_HGGB_001,U_SURG,2026-01-17,PM,surgical_nurse,,R_SURG_NURSE_PM,5,4,1.0,10.0,60.0,0.16666666666666666,3.0,0
PS_20260118_AM_U_ED_bed_manager,CL_HGGB_001,U_ED,2026-01-18,AM,bed_manager,S_BED_MGMT,R_ED_BED_MGR_AM,2,1,225.0,15.0,20.0,0.75,1.0555555555555556,1
PS_20260118_AM_U_ED_ed_nurse,CL_HGGB_001,U_ED,2026-01-18,AM,ed_nurse,S_ED_OBS,R_ED_NURSE_AM,59,4,225.0,15.0,20.0,0.75,1.0555555555555556,1
PS_20260118_AM_U_ED_ed_physician,CL_HGGB_001,U_ED,2026-01-18,AM,ed_physician,S_ED_MD,R_ED_MD_AM,31,3,225.0,15.0,20.0,0.75,1.0555555555555556,1
PS_20260118_AM_U_ED_triage_nurse,CL_HGGB_001,U_ED,2026-01-18,AM,triage_nurse,S_TRIAGE,R_ED_TRIAGE_AM,4,2,225.0,15.0,20.0,0.75,1.0555555555555556,1
PS_20260118_AM_U_ICU_icu_nurse,CL_HGGB_001,U_ICU,2026-01-18,AM,icu_nurse,S_ICU_CARE,R_ICU_NURSE_AM,4,4,0.0,7.0,15.0,0.4666666666666667,0.0,0
PS_20260118_AM_U_ICU_icu_physician,CL_HGGB_001,U_ICU,2026-01-18,AM,icu_physician,S_ICU_ADMIT,R_ICU_MD_AM,1,1,0.0,7.0,15.0,0.4666666666666667,0.0,0
PS_20260118_AM_U_MED_hospitalist,CL_HGGB_001,U_MED,2026-01-18,AM,hospitalist,,R_MED_MD_AM,3,2,5.0,30.0,80.0,0.375,3.0,0
PS_20260118_AM_U_MED_ward_nurse,CL_HGGB_001,U_MED,2026-01-18,AM,ward_nurse,,R_MED_NURSE_AM,7,6,5.0,30.0,80.0,0.375,3.0,0
PS_20260118_AM_U_SURG_surgical_nurse,CL_HGGB_001,U_SURG,2026-01-18,AM,surgical_nurse,,R_SURG_NURSE_AM,5,5,0.0,8.0,60.0,0.13333333333333333,0.0,0
PS_20260118_NIGHT_U_ED_bed_manager,CL_HGGB_001,U_ED,2026-01-18,NIGHT,bed_manager,S_BED_MGMT,R_ED_BED_MGR_NIGHT,1,1,208.0,20.0,20.0,1.0,1.03125,1
PS_20260118_NIGHT_U_ED_ed_nurse,CL_HGGB_001,U_ED,2026-01-18,NIGHT,ed_nurse,S_ED_OBS,R_ED_NURSE_NIGHT,44,3,208.0,20.0,20.0,1.0,1.03125,1
PS_20260118_NIGHT_U_ED_ed_physician,CL_HGGB_001,U_ED,2026-01-18,NIGHT,ed_physician,S_ED_MD,R_ED_MD_NIGHT,23,2,208.0,20.0,20.0,1.0,1.03125,1
PS_20260118_NIGHT_U_ED_triage_nurse,CL_HGGB_001,U_ED,2026-01-18,NIGHT,triage_nurse,S_TRIAGE,R_ED_TRIAGE_NIGHT,3,1,208.0,20.0,20.0,1.0,1.03125,1
PS_20260118_NIGHT_U_ICU_icu_nurse,CL_HGGB_001,U_ICU,2026-01-18,NIGHT,icu_nurse,S_ICU_CARE,R_ICU_NURSE_NIGHT,4,4,0.0,5.0,15.0,0.3333333333333333,0.0,0
PS_20260118_NIGHT_U_ICU_icu_physician,CL_HGGB_001,U_ICU,2026-01-18,NIGHT,icu_physician,S_ICU_ADMIT,R_ICU_MD_NIGHT,1,1,0.0,5.0,15.0,0.3333333333333333,0.0,0
PS_20260118_NIGHT_U_MED_ward_nurse,CL_HGGB_001,U_MED,2026-01-18,NIGHT,ward_nurse,,R_MED_NURSE_NIGHT,4,4,0.0,30.0,80.0,0.375,0.0,0
PS_20260118_NIGHT_U_SURG_surgical_nurse,CL_HGGB_001,U_SURG,2026-01-18,NIGHT,surgical_nurse,,R_SURG_NURSE_NIGHT,4,3,2.0,6.0,60.0,0.1,3.0,0
PS_20260118_PM_U_ED_bed_manager,CL_HGGB_001,U_ED,2026-01-18,PM,bed_manager,S_BED_MGMT,R_ED_BED_MGR_PM,2,1,222.0,21.0,20.0,1.05,1.1396396396396395,1
PS_20260118_PM_U_ED_ed_nurse,CL_HGGB_001,U_ED,2026-01-18,PM,ed_nurse,S_ED_OBS,R_ED_NURSE_PM,58,5,222.0,21.0,20.0,1.05,1.1396396396396395,1
PS_20260118_PM_U_ED_ed_physician,CL_HGGB_001,U_ED,2026-01-18,PM,ed_physician,S_ED_MD,R_ED_MD_PM,30,4,222.0,21.0,20.0,1.05,1.1396396396396395,1
PS_20260118_PM_U_ED_triage_nurse,CL_HGGB_001,U_ED,2026-01-18,PM,triage_nurse,S_TRIAGE,R_ED_TRIAGE_PM,4,2,222.0,21.0,20.0,1.05,1.1396396396396395,1
PS_20260118_PM_U_ICU_icu_nurse,CL_HGGB_001,U_ICU,2026-01-18,PM,icu_nurse,S_ICU_CARE,R_ICU_NURSE_PM,4,4,0.0,7.0,15.0,0.4666666666666667,0.0,0
PS_20260118_PM_U_ICU_icu_physician,CL_HGGB_001,U_ICU,2026-01-18,PM,icu_physician,S_ICU_ADMIT,R_ICU_MD_PM,1,1,0.0,7.0,15.0,0.4666666666666667,0.0,0
PS_20260118_PM_U_MED_ward_nurse,CL_HGGB_001,U_MED,2026-01-18,PM,ward_nurse,,R_MED_NURSE_PM,5,5,0.0,27.0,80.0,0.3375,0.0,0
PS_20260118_PM_U_SURG_surgical_nurse,CL_HGGB_001,U_SURG,2026-01-18,PM,surgical_nurse,,R_SURG_NURSE_PM,5,4,1.0,6.0,60.0,0.1,3.0,0
PS_20260119_AM_U_ED_bed_manager,CL_HGGB_001,U_ED,2026-01-19,AM,bed_manager,S_BED_MGMT,R_ED_BED_MGR_AM,2,1,215.0,21.0,20.0,1.05,1.1232558139534883,1
PS_20260119_AM_U_ED_ed_nurse,CL_HGGB_001,U_ED,2026-01-19,AM,ed_nurse,S_ED_OBS,R_ED_NURSE_AM,56,4,215.0,21.0,20.0,1.05,1.1232558139534883,1
PS_20260119_AM_U_ED_ed_physician,CL_HGGB_001,U_ED,2026-01-19,AM,ed_physician,S_ED_MD,R_ED_MD_AM,29,3,215.0,21.0,20.0,1.05,1.1232558139534883,1
PS_20260119_AM_U_ED_triage_nurse,CL_HGGB_001,U_ED,2026-01-19,AM,triage_nurse,S_TRIAGE,R_ED_TRIAGE_AM,4,2,215.0,21.0,20.0,1.05,1.1232558139534883,1
PS_20260119_AM_U_ICU_icu_nurse,CL_HGGB_001,U_ICU,2026-01-19,AM,icu_nurse,S_ICU_CARE,R_ICU_NURSE_AM,6,4,1.0,6.0,15.0,0.4,5.0,0
PS_20260119_AM_U_ICU_icu_physician,CL_HGGB_001,U_ICU,2026-01-19,AM,icu_physician,S_ICU_ADMIT,R_ICU_MD_AM,2,1,1.0,6.0,15.0,0.4,5.0,0
PS_20260119_AM_U_MED_hospitalist,CL_HGGB_001,U_MED,2026-01-19,AM,hospitalist,,R_MED_MD_AM,3,2,4.0,33.0,80.0,0.4125,3.0,0
PS_20260119_AM_U_MED_ward_nurse,CL_HGGB_001,U_MED,2026-01-19,AM,ward_nurse,,R_MED_NURSE_AM,8,6,4.0,33.0,80.0,0.4125,3.0,0
PS_20260119_AM_U_SURG_surgical_nurse,CL_HGGB_001,U_SURG,2026-01-19,AM,surgical_nurse,,R_SURG_NURSE_AM,6,5,1.0,6.0,60.0,0.1,3.0,0
PS_20260119_NIGHT_U_ED_bed_manager,CL_HGGB_001,U_ED,2026-01-19,NIGHT,bed_manager,S_BED_MGMT,R_ED_BED_MGR_NIGHT,1,1,226.0,15.0,20.0,0.75,1.086283185840708,1
PS_20260119_NIGHT_U_ED_ed_nurse,CL_HGGB_001,U_ED,2026-01-19,NIGHT,ed_nurse,S_ED_OBS,R_ED_NURSE_NIGHT,48,3,226.0,15.0,20.0,0.75,1.086283185840708,1
PS_20260119_NIGHT_U_ED_ed_physician,CL_HGGB_001,U_ED,2026-01-19,NIGHT,ed_physician,S_ED_MD,R_ED_MD_NIGHT,25,2,226.0,15.0,20.0,0.75,1.086283185840708,1
PS_20260119_NIGHT_U_ED_triage_nurse,CL_HGGB_001,U_ED,2026-01-19,NIGHT,triage_nurse,S_TRIAGE,R_ED_TRIAGE_NIGHT,3,1,226.0,15.0,20.0,0.75,1.086283185840708,1
PS_20260119_NIGHT_U_ICU_icu_nurse,CL_HGGB_001,U_ICU,2026-01-19,NIGHT,icu_nurse,S_ICU_CARE,R_ICU_NURSE_NIGHT,4,4,0.0,5.0,15.0,0.3333333333333333,0.0,0
PS_20260119_NIGHT_U_ICU_icu_physician,CL_HGGB_001,U_ICU,2026-01-19,NIGHT,icu_physician,S_ICU_ADMIT,R_ICU_MD_NIGHT,1,1,0.0,5.0,15.0,0.3333333333333333,0.0,0
PS_20260119_NIGHT_U_MED_ward_nurse,CL_HGGB_001,U_MED,2026-01-19,NIGHT,ward_nurse,,R_MED_NURSE_NIGHT,5,4,3.0,31.0,80.0,0.3875,3.0,0
PS_20260119_NIGHT_U_SURG_surgical_nurse,CL_HGGB_001,U_SURG,2026-01-19,NIGHT,surgical_nurse,,R_SURG_NURSE_NIGHT,3,3,0.0,7.0,60.0,0.11666666666666667,0.0,0
PS_20260119_PM_U_ED_bed_manager,CL_HGGB_001,U_ED,2026-01-19,PM,bed_manager,S_BED_MGMT,R_ED_BED_MGR_PM,2,1,236.0,24.0,20.0,1.2,1.1970338983050848,1
PS_20260119_PM_U_ED_ed_nurse,CL_HGGB_001,U_ED,2026-01-19,PM,ed_nurse,S_ED_OBS,R_ED_NURSE_PM,61,5,236.0,24.0,20.0,1.2,1.1970338983050848,1
PS_20260119_PM_U_ED_ed_physician,CL_HGGB_001,U_ED,2026-01-19,PM,ed_physician,S_ED_MD,R_ED_MD_PM,32,4,236.0,24.0,20.0,1.2,1.1970338983050848,1
PS_20260119_PM_U_ED_triage_nurse,CL_HGGB_001,U_ED,2026-01-19,PM,triage_nurse,S_TRIAGE,R_ED_TRIAGE_PM,4,2,236.0,24.0,20.0,1.2,1.1970338983050848,1
PS_20260119_PM_U_ICU_icu_nurse,CL_HGGB_001,U_ICU,2026-01-19,PM,icu_nurse,S_ICU_CARE,R_ICU_NURSE_PM,4,4,0.0,6.0,15.0,0.4,0.0,0
PS_20260119_PM_U_ICU_icu_physician,CL_HGGB_001,U_ICU,2026-01-19,PM,icu_physician,S_ICU_ADMIT,R_ICU_MD_PM,1,1,0.0,6.0,15.0,0.4,0.0,0
PS_20260119_PM_U_MED_ward_nurse,CL_HGGB_001,U_MED,2026-01-19,PM,ward_nurse,,R_MED_NURSE_PM,7,5,1.0,34.0,80.0,0.425,3.0,0
PS_20260119_PM_U_SURG_surgical_nurse,CL_HGGB_001,U_SURG,2026-01-19,PM,surgical_nurse,,R_SURG_NURSE_PM,5,4,2.0,8.0,60.0,0.13333333333333333,3.0,0
PS_20260120_AM_U_ED_bed_manager,CL_HGGB_001,U_ED,2026-01-20,AM,bed_manager,S_BED_MGMT,R_ED_BED_MGR_AM,2,1,214.0,13.0,20.0,0.65,1.1168224299065421,1
PS_20260120_AM_U_ED_ed_nurse,CL_HGGB_001,U_ED,2026-01-20,AM,ed_nurse,S_ED_OBS,R_ED_NURSE_AM,56,4,214.0,13.0,20.0,0.65,1.1168224299065421,1
PS_20260120_AM_U_ED_ed_physician,CL_HGGB_001,U_ED,2026-01-20,AM,ed_physician,S_ED_MD,R_ED_MD_AM,29,3,214.0,13.0,20.0,0.65,1.1168224299065421,1
PS_20260120_AM_U_ED_triage_nurse,CL_HGGB_001,U_ED,2026-01-20,AM,triage_nurse,S_TRIAGE,R_ED_TRIAGE_AM,4,2,214.0,13.0,20.0,0.65,1.1168224299065421,1
PS_20260120_AM_U_ICU_icu_nurse,CL_HGGB_001,U_ICU,2026-01-20,AM,icu_nurse,S_ICU_CARE,R_ICU_NURSE_AM,4,4,0.0,5.0,15.0,0.3333333333333333,0.0,0
PS_20260120_AM_U_ICU_icu_physician,CL_HGGB_001,U_ICU,2026-01-20,AM,icu_physician,S_ICU_ADMIT,R_ICU_MD_AM,1,1,0.0,5.0,15.0,0.3333333333333333,0.0,0
PS_20260120_AM_U_MED_hospitalist,CL_HGGB_001,U_MED,2026-01-20,AM,hospitalist,,R_MED_MD_AM,3,2,1.0,30.0,80.0,0.375,3.0,0
PS_20260120_AM_U_MED_ward_nurse,CL_HGGB_001,U_MED,2026-01-20,AM,ward_nurse,,R_MED_NURSE_AM,7,6,1.0,30.0,80.0,0.375,3.0,0
PS_20260120_AM_U_SURG_surgical_nurse,CL_HGGB_001,U_SURG,2026-01-20,AM,surgical_nurse,,R_SURG_NURSE_AM,5,5,0.0,7.0,60.0,0.11666666666666667,0.0,0
PS_20260120_NIGHT_U_ED_bed_manager,CL_HGGB_001,U_ED,2026-01-20,NIGHT,bed_manager,S_BED_MGMT,R_ED_BED_MGR_NIGHT,1,1,212.0,21.0,20.0,1.05,1.028301886792453,1
PS_20260120_NIGHT_U_ED_ed_nurse,CL_HGGB_001,U_ED,2026-01-20,NIGHT,ed_nurse,S_ED_OBS,R_ED_NURSE_NIGHT,45,3,212.0,21.0,20.0,1.05,1.028301886792453,1
PS_20260120_NIGHT_U_ED_ed_physician,CL_HGGB_001,U_ED,2026-01-20,NIGHT,ed_physician,S_ED_MD,R_ED_MD_NIGHT,24,2,212.0,21.0,20.0,1.05,1.028301886792453,1
PS_20260120_NIGHT_U_ED_triage_nurse,CL_HGGB_001,U_ED,2026-01-20,NIGHT,triage_nurse,S_TRIAGE,R_ED_TRIAGE_NIGHT,3,1,212.0,21.0,20.0,1.05,1.028301886792453,1
PS_20260120_NIGHT_U_ICU_icu_nurse,CL_HGGB_001,U_ICU,2026-01-20,NIGHT,icu_nurse,S_ICU_CARE,R_ICU_NURSE_NIGHT,4,4,0.0,6.0,15.0,0.4,0.0,0
PS_20260120_NIGHT_U_ICU_icu_physician,CL_HGGB_001,U_ICU,2026-01-20,NIGHT,icu_physician,S_ICU_ADMIT,R_ICU_MD_NIGHT,1,1,0.0,6.0,15.0,0.4,0.0,0
PS_20260120_NIGHT_U_MED_ward_nurse,CL_HGGB_001,U_MED,2026-01-20,NIGHT,ward_nurse,,R_MED_NURSE_NIGHT,6,4,4.0,34.0,80.0,0.425,3.0,0
PS_20260120_NIGHT_U_SURG_surgical_nurse,CL_HGGB_001,U_SURG,2026-01-20,NIGHT,surgical_nurse,,R_SURG_NURSE_NIGHT,4,3,1.0,8.0,60.0,0.13333333333333333,3.0,0
PS_20260120_PM_U_ED_bed_manager,CL_HGGB_001,U_ED,2026-01-20,PM,bed_manager,S_BED_MGMT,R_ED_BED_MGR_PM,2,1,247.0,21.0,20.0,1.05,1.0708502024291497,1
PS_20260120_PM_U_ED_ed_nurse,CL_HGGB_001,U_ED,2026-01-20,PM,ed_nurse,S_ED_OBS,R_ED_NURSE_PM,64,5,247.0,21.0,20.0,1.05,1.0708502024291497,1
PS_20260120_PM_U_ED_ed_physician,CL_HGGB_001,U_ED,2026-01-20,PM,ed_physician,S_ED_MD,R_ED_MD_PM,33,4,247.0,21.0,20.0,1.05,1.0708502024291497,1
PS_20260120_PM_U_ED_triage_nurse,CL_HGGB_001,U_ED,2026-01-20,PM,triage_nurse,S_TRIAGE,R_ED_TRIAGE_PM,4,2,247.0,21.0,20.0,1.05,1.0708502024291497,1
PS_20260120_PM_U_ICU_icu_nurse,CL_HGGB_001,U_ICU,2026-01-20,PM,icu_nurse,S_ICU_CARE,R_ICU_NURSE_PM,4,4,0.0,5.0,15.0,0.3333333333333333,0.0,0
PS_20260120_PM_U_ICU_icu_physician,CL_HGGB_001,U_ICU,2026-01-20,PM,icu_physician,S_ICU_ADMIT,R_ICU_MD_PM,1,1,0.0,5.0,15.0,0.3333333333333333,0.0,0
PS_20260120_PM_U_MED_ward_nurse,CL_HGGB_001,U_MED,2026-01-20,PM,ward_nurse,,R_MED_NURSE_PM,7,5,3.0,34.0,80.0,0.425,3.0,0
PS_20260120_PM_U_SURG_surgical_nurse,CL_HGGB_001,U_SURG,2026-01-20,PM,surgical_nurse,,R_SURG_NURSE_PM,5,4,1.0,7.0,60.0,0.11666666666666667,3.0,0
PS_20260121_AM_U_ED_bed_manager,CL_HGGB_001,U_ED,2026-01-21,AM,bed_manager,S_BED_MGMT,R_ED_BED_MGR_AM,2,1,233.0,15.0,20.0,0.75,1.0429184549356223,1
PS_20260121_AM_U_ED_ed_nurse,CL_HGGB_001,U_ED,2026-01-21,AM,ed_nurse,S_ED_OBS,R_ED_NURSE_AM,61,4,233.0,15.0,20.0,0.75,1.0429184549356223,1
PS_20260121_AM_U_ED_ed_physician,CL_HGGB_001,U_ED,2026-01-21,AM,ed_physician,S_ED_MD,R_ED_MD_AM,32,3,233.0,15.0,20.0,0.75,1.0429184549356223,1
PS_20260121_AM_U_ED_triage_nurse,CL_HGGB_001,U_ED,2026-01-21,AM,triage_nurse,S_TRIAGE,R_ED_TRIAGE_AM,4,2,233.0,15.0,20.0,0.75,1.0429184549356223,1
PS_20260121_AM_U_ICU_icu_nurse,CL_HGGB_001,U_ICU,2026-01-21,AM,icu_nurse,S_ICU_CARE,R_ICU_NURSE_AM,4,4,0.0,6.0,15.0,0.4,0.0,0
PS_20260121_AM_U_ICU_icu_physician,CL_HGGB_001,U_ICU,2026-01-21,AM,icu_physician,S_ICU_ADMIT,R_ICU_MD_AM,1,1,0.0,6.0,15.0,0.4,0.0,0
PS_20260121_AM_U_MED_hospitalist,CL_HGGB_001,U_MED,2026-01-21,AM,hospitalist,,R_MED_MD_AM,3,2,2.0,33.0,80.0,0.4125,3.0,0
PS_20260121_AM_U_MED_ward_nurse,CL_HGGB_001,U_MED,2026-01-21,AM,ward_nurse,,R_MED_NURSE_AM,8,6,2.0,33.0,80.0,0.4125,3.0,0
PS_20260121_AM_U_SURG_surgical_nurse,CL_HGGB_001,U_SURG,2026-01-21,AM,surgical_nurse,,R_SURG_NURSE_AM,5,5,0.0,8.0,60.0,0.13333333333333333,0.0,0
PS_20260121_NIGHT_U_ED_bed_manager,CL_HGGB_001,U_ED,2026-01-21,NIGHT,bed_manager,S_BED_MGMT,R_ED_BED_MGR_NIGHT,1,1,216.0,17.0,20.0,0.85,1.1319444444444444,1
PS_20260121_NIGHT_U_ED_ed_nurse,CL_HGGB_001,U_ED,2026-01-21,NIGHT,ed_nurse,S_ED_OBS,R_ED_NURSE_NIGHT,46,3,216.0,17.0,20.0,0.85,1.1319444444444444,1
PS_20260121_NIGHT_U_ED_ed_physician,CL_HGGB_001,U_ED,2026-01-21,NIGHT,ed_physician,S_ED_MD,R_ED_MD_NIGHT,24,2,216.0,17.0,20.0,0.85,1.1319444444444444,1
PS_20260121_NIGHT_U_ED_triage_nurse,CL_HGGB_001,U_ED,2026-01-21,NIGHT,triage_nurse,S_TRIAGE,R_ED_TRIAGE_NIGHT,3,1,216.0,17.0,20.0,0.85,1.1319444444444444,1
PS_20260121_NIGHT_U_ICU_icu_nurse,CL_HGGB_001,U_ICU,2026-01-21,NIGHT,icu_nurse,S_ICU_CARE,R_ICU_NURSE_NIGHT,7,4,1.0,6.0,15.0,0.4,6.0,0
PS_20260121_NIGHT_U_ICU_icu_physician,CL_HGGB_001,U_ICU,2026-01-21,NIGHT,icu_physician,S_ICU_ADMIT,R_ICU_MD_NIGHT,3,1,1.0,6.0,15.0,0.4,6.0,0
PS_20260121_NIGHT_U_MED_ward_nurse,CL_HGGB_001,U_MED,2026-01-21,NIGHT,ward_nurse,,R_MED_NURSE_NIGHT,6,4,1.0,34.0,80.0,0.425,3.0,0
PS_20260121_NIGHT_U_SURG_surgical_nurse,CL_HGGB_001,U_SURG,2026-01-21,NIGHT,surgical_nurse,,R_SURG_NURSE_NIGHT,4,3,1.0,8.0,60.0,0.13333333333333333,3.0,0
PS_20260121_PM_U_ED_bed_manager,CL_HGGB_001,U_ED,2026-01-21,PM,bed_manager,S_BED_MGMT,R_ED_BED_MGR_PM,2,1,246.0,16.0,20.0,0.8,1.113821138211382,1
PS_20260121_PM_U_ED_ed_nurse,CL_HGGB_001,U_ED,2026-01-21,PM,ed_nurse,S_ED_OBS,R_ED_NURSE_PM,64,5,246.0,16.0,20.0,0.8,1.113821138211382,1
PS_20260121_PM_U_ED_ed_physician,CL_HGGB_001,U_ED,2026-01-21,PM,ed_physician,S_ED_MD,R_ED_MD_PM,33,4,246.0,16.0,20.0,0.8,1.113821138211382,1
PS_20260121_PM_U_ED_triage_nurse,CL_HGGB_001,U_ED,2026-01-21,PM,triage_nurse,S_TRIAGE,R_ED_TRIAGE_PM,4,2,246.0,16.0,20.0,0.8,1.113821138211382,1
PS_20260121_PM_U_ICU_icu_nurse,CL_HGGB_001,U_ICU,2026-01-21,PM,icu_nurse,S_ICU_CARE,R_ICU_NURSE_PM,4,4,0.0,6.0,15.0,0.4,0.0,0
PS_20260121_PM_U_ICU_icu_physician,CL_HGGB_001,U_ICU,2026-01-21,PM,icu_physician,S_ICU_ADMIT,R_ICU_MD_PM,1,1,0.0,6.0,15.0,0.4,0.0,0
PS_20260121_PM_U_MED_ward_nurse,CL_HGGB_001,U_MED,2026-01-21,PM,ward_nurse,,R_MED_NURSE_PM,7,5,2.0,35.0,80.0,0.4375,3.0,0
PS_20260121_PM_U_SURG_surgical_nurse,CL_HGGB_001,U_SURG,2026-01-21,PM,surgical_nurse,,R_SURG_NURSE_PM,4,4,0.0,7.0,60.0,0.11666666666666667,0.0,0
PS_20260122_AM_U_ED_bed_manager,CL_HGGB_001,U_ED,2026-01-22,AM,bed_manager,S_BED_MGMT,R_ED_BED_MGR_AM,2,1,225.0,15.0,20.0,0.75,1.0755555555555556,1
PS_20260122_AM_U_ED_ed_nurse,CL_HGGB_001,U_ED,2026-01-22,AM,ed_nurse,S_ED_OBS,R_ED_NURSE_AM,59,4,225.0,15.0,20.0,0.75,1.0755555555555556,1
PS_20260122_AM_U_ED_ed_physician,CL_HGGB_001,U_ED,2026-01-22,AM,ed_physician,S_ED_MD,R_ED_MD_AM,31,3,225.0,15.0,20.0,0.75,1.0755555555555556,1
PS_20260122_AM_U_ED_triage_nurse,CL_HGGB_001,U_ED,2026-01-22,AM,triage_nurse,S_TRIAGE,R_ED_TRIAGE_AM,4,2,225.0,15.0,20.0,0.75,1.0755555555555556,1
PS_20260122_AM_U_ICU_icu_nurse,CL_HGGB_001,U_ICU,2026-01-22,AM,icu_nurse,S_ICU_CARE,R_ICU_NURSE_AM,4,4,0.0,6.0,15.0,0.4,0.0,0
